2195, 1552861668, lead_off:False/0.836, confidence:0.598, big_r:0, small_r0, Polarity:0, No_R:87, hfb: 0
2286, 1552867128, lead_off:False/0.820, confidence:0.659, big_r:0, small_r0, Polarity:0, No_R:129, hfb: 0
2289, 1552867308, lead_off:False/0.818, confidence:0.654, big_r:0, small_r0, Polarity:0, No_R:127, hfb: 0
2292, 1552867488, lead_off:False/0.820, confidence:0.708, big_r:0, small_r0, Polarity:0, No_R:137, hfb: 0
2293, 1552867548, lead_off:False/0.819, confidence:0.595, big_r:0, small_r0, Polarity:0, No_R:121, hfb: 0
2299, 1552867908, lead_off:False/0.811, confidence:0.705, big_r:0, small_r0, Polarity:0, No_R:132, hfb: 0
2301, 1552868028, lead_off:False/0.808, confidence:0.556, big_r:0, small_r0, Polarity:0, No_R:126, hfb: 0
2302, 1552868088, lead_off:False/0.807, confidence:0.644, big_r:0, small_r0, Polarity:0, No_R:135, hfb: 0
2303, 1552868148, lead_off:False/0.807, confidence:0.604, big_r:0, small_r0, Polarity:0, No_R:139, hfb: 0
2304, 1552868208, lead_off:False/0.808, confidence:0.452, big_r:0, small_r0, Polarity:0, No_R:124, hfb: 0
2305, 1552868268, lead_off:False/0.808, confidence:0.377, big_r:0, small_r0, Polarity:0, No_R:122, hfb: 0
2306, 1552868328, lead_off:False/0.808, confidence:0.696, big_r:0, small_r0, Polarity:0, No_R:135, hfb: 0
2307, 1552868388, lead_off:False/0.809, confidence:0.579, big_r:0, small_r0, Polarity:0, No_R:126, hfb: 0
2308, 1552868448, lead_off:False/0.808, confidence:0.629, big_r:0, small_r0, Polarity:0, No_R:132, hfb: 0
2309, 1552868508, lead_off:False/0.807, confidence:0.533, big_r:0, small_r1, Polarity:0, No_R:122, hfb: 0
2310, 1552868568, lead_off:False/0.809, confidence:0.593, big_r:0, small_r0, Polarity:0, No_R:123, hfb: 0
2311, 1552868628, lead_off:False/0.809, confidence:0.742, big_r:0, small_r0, Polarity:0, No_R:124, hfb: 0
2312, 1552868688, lead_off:False/0.810, confidence:0.592, big_r:0, small_r0, Polarity:0, No_R:125, hfb: 0
2313, 1552868748, lead_off:False/0.808, confidence:0.672, big_r:0, small_r0, Polarity:0, No_R:131, hfb: 0
2314, 1552868808, lead_off:False/0.807, confidence:0.541, big_r:0, small_r0, Polarity:0, No_R:122, hfb: 0
2315, 1552868868, lead_off:False/0.806, confidence:0.638, big_r:0, small_r0, Polarity:0, No_R:130, hfb: 0
2316, 1552868928, lead_off:False/0.808, confidence:0.567, big_r:0, small_r0, Polarity:0, No_R:127, hfb: 0
2317, 1552868988, lead_off:False/0.811, confidence:0.492, big_r:0, small_r0, Polarity:0, No_R:122, hfb: 0
2318, 1552869048, lead_off:False/0.813, confidence:0.624, big_r:0, small_r0, Polarity:0, No_R:125, hfb: 0
2319, 1552869108, lead_off:False/0.814, confidence:0.540, big_r:0, small_r0, Polarity:0, No_R:124, hfb: 0
